,id,price,region,city,population,percentage_under_30,possible_venues_in_the_city,large_corporations_in_the_city,avg_income_in_the_city,sights_in_the_city,room_type,accommodates,bathrooms_shared,bathrooms_num,bedrooms,beds,public_transport_stops_near_the_apartment,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,amenities_wifi,amenities_kitchen,amenities_essentials,amenities_heating,amenities_washer,amenities_long_term_stays_allowed,amenities_hair_dryer,amenities_hangers,amenities_dedicated_workspace,amenities_hot_water,amenities_iron,amenities_smoke_alarm,amenities_shampoo,amenities_dishes_and_silverware,amenities_cooking_basics,amenities_refrigerator,amenities_bed_linens,amenities_stove,amenities_coffee_maker,amenities_tv,amenities_oven,amenities_free_street_parking,amenities_dishwasher,amenities_elevator,amenities_host_greets_you,amenities_first_aid_kit,amenities_microwave,amenities_extra_pillows_and_blankets,amenities_patio_or_balcony,amenities_private_entrance,amenities_fire_extinguisher,amenities_luggage_dropoff_allowed,amenities_carbon_monoxide_alarm,amenities_lock_on_bedroom_door,amenities_dryer,amenities_cable_tv,amenities_tv_with_standard_cable,amenities_bathtub,amenities_free_parking_on_premises,amenities_shower_gel,amenities_baking_sheet,amenities_room-darkening_shades,amenities_single_level_home,amenities_hot_water_kettle,amenities_freezer,amenities_backyard,amenities_paid_parking_off_premises,amenities_cleaning_products,amenities_dining_table,amenities_wine_glasses
3235,16669636,60,The Riverlands,Seagard,40603,0.17,5,3,5229,2,Entire home/apt,4,0,1.0,2.0,2.0,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3236,16684717,55,The Riverlands,The Twins,284107,0.23,8,3,5739,11,Private room,2,1,2.0,1.0,1.0,5,4.92,4.96,4.96,4.93,4.96,4.67,4.85,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3237,16718773,46,The Riverlands,Stony Sept,299541,0.45,1,1,7081,20,Private room,2,0,1.0,1.0,1.0,0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3241,16777646,100,The Riverlands,Seagard,40603,0.17,5,3,5229,2,Entire home/apt,3,0,1.0,1.0,2.0,3,4.79,4.82,4.7,4.7,4.63,4.95,4.74,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3242,16837242,104,The Riverlands,Stony Sept,299541,0.45,1,1,7081,20,Entire home/apt,4,0,1.0,1.0,1.0,0,4.63,4.85,4.4,4.63,4.75,4.78,4.53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
3244,16865591,84,The Riverlands,Riverrun,51079,0.22,1,3,7053,15,Entire home/apt,2,0,1.0,1.0,1.0,2,4.66,4.86,4.66,4.75,4.58,4.78,4.68,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3245,16904811,59,The Riverlands,Seagard,40603,0.17,5,3,5229,2,Private room,2,1,1.0,1.0,1.0,0,4.52,4.62,4.75,4.94,4.75,4.65,4.53,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3246,16920274,139,The Riverlands,Riverrun,51079,0.22,1,3,7053,15,Entire home/apt,6,0,1.0,2.0,4.0,2,4.83,4.87,4.97,4.85,4.77,4.95,4.76,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3249,17017082,35,The Riverlands,Maidenpool,170671,0.4,8,2,7967,11,Entire home/apt,4,0,1.0,2.0,2.0,2,4.75,5.0,4.75,4.75,4.75,5.0,5.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3250,17034521,16,The Riverlands,The Twins,284107,0.23,8,3,5739,11,Private room,1,1,1.0,1.0,1.0,2,4.33,4.67,4.0,4.67,4.67,4.5,4.5,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3252,17043127,65,The Riverlands,Stony Sept,299541,0.45,1,1,7081,20,Entire home/apt,4,0,1.0,1.0,1.0,5,4.8,4.8,4.8,5.0,5.0,4.2,4.6,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3253,17051896,34,The Riverlands,Stony Sept,299541,0.45,1,1,7081,20,Private room,2,1,1.5,1.0,1.0,3,4.93,4.96,4.89,5.0,4.93,4.59,4.85,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3255,17108611,45,The Riverlands,Stony Sept,299541,0.45,1,1,7081,20,Entire home/apt,2,0,1.0,1.0,1.0,3,4.0,4.5,4.0,4.5,5.0,5.0,5.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3256,17128255,20,The Riverlands,Stony Sept,299541,0.45,1,1,7081,20,Private room,2,0,1.0,1.0,1.0,3,4.0,5.0,2.5,3.5,5.0,5.0,4.0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3258,17134678,109,The Riverlands,Maidenpool,170671,0.4,8,2,7967,11,Entire home/apt,3,0,1.0,1.0,3.0,4,4.84,4.88,4.96,4.92,4.9,4.98,4.76,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3259,17154040,64,The Riverlands,Maidenpool,170671,0.4,8,2,7967,11,Private room,2,1,1.5,1.0,1.0,3,4.88,5.0,4.97,4.97,4.97,4.97,4.88,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3260,17184609,45,The Riverlands,Maidenpool,170671,0.4,8,2,7967,11,Private room,2,1,1.0,1.0,1.0,3,4.87,4.95,4.97,4.84,4.79,4.78,4.79,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3261,17190301,39,The Riverlands,Stony Sept,299541,0.45,1,1,7081,20,Entire home/apt,3,0,1.0,1.0,2.0,4,5.0,5.0,4.89,5.0,5.0,4.89,5.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3262,17220997,109,The Riverlands,The Twins,284107,0.23,8,3,5739,11,Entire home/apt,3,0,1.0,1.0,3.0,1,4.82,4.89,4.98,4.93,4.91,4.98,4.82,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3265,17245102,49,The Riverlands,Seagard,40603,0.17,5,3,5229,2,Entire home/apt,3,0,1.0,1.0,1.0,0,4.67,4.67,4.42,4.67,4.92,4.67,4.83,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3267,17248060,132,The Riverlands,The Twins,284107,0.23,8,3,5739,11,Entire home/apt,4,0,1.0,1.0,2.0,1,4.12,4.14,4.35,4.57,4.49,4.94,4.09,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0
3270,17259371,28,The Riverlands,Riverrun,51079,0.22,1,3,7053,15,Private room,2,1,1.0,1.0,1.0,3,5.0,5.0,5.0,5.0,5.0,4.75,5.0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3272,17276017,119,The Riverlands,Stony Sept,299541,0.45,1,1,7081,20,Entire home/apt,4,0,1.0,2.0,4.0,0,4.72,4.9,4.97,4.88,4.79,4.97,4.67,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3273,17294210,73,The Riverlands,The Twins,284107,0.23,8,3,5739,11,Private room,4,0,1.0,2.0,2.0,3,5.0,5.0,5.0,4.87,4.93,4.5,4.93,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
3274,17312576,128,The Riverlands,Riverrun,51079,0.22,1,3,7053,15,Entire home/apt,4,0,1.5,2.0,3.0,0,4.76,4.81,4.77,4.72,4.87,4.95,4.63,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1
3275,17324076,14,The Riverlands,Maidenpool,170671,0.4,8,2,7967,11,Private room,1,1,1.0,1.0,1.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3277,17359923,20,The Riverlands,Seagard,40603,0.17,5,3,5229,2,Private room,2,1,1.0,1.0,1.0,4,4.65,4.55,4.4,4.65,4.65,4.55,4.7,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3278,17417625,29,The Riverlands,Stony Sept,299541,0.45,1,1,7081,20,Private room,1,1,1.0,1.0,2.0,4,4.73,4.88,4.76,4.94,4.94,4.36,4.73,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3279,17419848,42,The Riverlands,Riverrun,51079,0.22,1,3,7053,15,Private room,2,0,1.0,1.0,1.0,0,4.86,4.95,5.0,4.95,4.98,4.9,4.85,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3283,17496401,32,The Riverlands,Seagard,40603,0.17,5,3,5229,2,Private room,1,1,1.0,1.0,1.0,2,4.96,4.97,4.96,5.0,4.97,4.75,4.88,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3284,17497917,102,The Riverlands,Riverrun,51079,0.22,1,3,7053,15,Entire home/apt,2,0,1.0,1.0,0.0,5,4.9,4.94,4.96,4.83,4.91,4.96,4.66,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3286,17544847,41,The Riverlands,Maidenpool,170671,0.4,8,2,7967,11,Entire home/apt,2,0,1.0,1.0,2.0,0,4.93,4.98,4.99,4.97,4.98,4.8,4.84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3289,17578401,72,The Riverlands,Maidenpool,170671,0.4,8,2,7967,11,Entire home/apt,2,0,1.0,1.0,1.0,5,4.56,4.7,4.26,4.6,4.55,4.76,4.47,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3290,17580693,32,The Riverlands,The Twins,284107,0.23,8,3,5739,11,Private room,1,1,1.0,1.0,1.0,1,4.62,4.76,4.55,4.83,4.83,4.69,4.69,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3291,17613424,85,The Riverlands,Seagard,40603,0.17,5,3,5229,2,Entire home/apt,2,0,1.0,1.0,1.0,1,4.77,4.8,4.86,4.94,4.97,4.97,4.79,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3292,17648724,24,The Riverlands,Stony Sept,299541,0.45,1,1,7081,20,Private room,2,1,1.0,1.0,1.0,1,5.0,5.0,4.93,5.0,5.0,4.92,5.0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3293,17650843,68,The Riverlands,Stony Sept,299541,0.45,1,1,7081,20,Entire home/apt,3,0,1.0,1.0,3.0,0,4.47,4.7,4.61,4.69,4.61,4.9,4.49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3295,17687950,57,The Riverlands,Riverrun,51079,0.22,1,3,7053,15,Entire home/apt,3,0,1.5,1.0,1.0,5,4.68,4.88,4.65,4.91,4.91,4.68,4.66,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3297,17708104,80,The Riverlands,The Twins,284107,0.23,8,3,5739,11,Entire home/apt,2,0,1.0,1.0,1.0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,17741498,86,The Riverlands,Maidenpool,170671,0.4,8,2,7967,11,Entire home/apt,3,0,1.0,1.0,2.0,3,4.83,4.88,4.79,4.92,4.93,4.9,4.72,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0
3301,17820067,109,The Riverlands,Stony Sept,299541,0.45,1,1,7081,20,Entire home/apt,4,0,1.0,1.0,3.0,4,4.43,4.36,4.5,4.77,4.62,5.0,4.69,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3304,17841157,45,The Riverlands,The Twins,284107,0.23,8,3,5739,11,Entire home/apt,4,0,1.0,2.0,2.0,4,4.2,4.2,4.0,4.6,4.2,3.8,4.6,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3306,17844801,41,The Riverlands,Riverrun,51079,0.22,1,3,7053,15,Private room,3,1,1.0,1.0,2.0,3,4.95,4.92,4.98,4.99,4.96,4.92,4.76,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
3307,17844992,114,The Riverlands,Riverrun,51079,0.22,1,3,7053,15,Entire home/apt,2,0,1.0,1.0,1.0,0,4.91,4.95,4.71,4.98,5.0,4.94,4.74,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3308,17861928,80,The Riverlands,Riverrun,51079,0.22,1,3,7053,15,Entire home/apt,3,0,1.0,2.0,2.0,5,4.33,4.33,4.67,4.33,4.67,4.0,4.33,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3309,17863597,59,The Riverlands,Maidenpool,170671,0.4,8,2,7967,11,Shared room,1,1,1.0,1.0,1.0,3,5.0,5.0,5.0,5.0,5.0,4.8,5.0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3310,17872556,94,The Riverlands,Stony Sept,299541,0.45,1,1,7081,20,Entire home/apt,4,0,1.5,1.0,1.0,4,4.66,4.61,4.84,4.84,4.87,4.68,4.68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1
3311,17888511,59,The Riverlands,Riverrun,51079,0.22,1,3,7053,15,Entire home/apt,6,0,1.0,2.0,4.0,4,5.0,4.33,4.33,4.67,4.67,4.0,4.67,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3312,17897248,49,The Riverlands,Stony Sept,299541,0.45,1,1,7081,20,Private room,1,1,1.0,1.0,1.0,3,4.93,4.96,4.93,4.92,5.0,4.88,4.88,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3313,17901717,45,The Riverlands,The Twins,284107,0.23,8,3,5739,11,Entire home/apt,2,0,1.0,1.0,1.0,1,5.0,5.0,4.67,5.0,4.67,5.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3316,17947750,20,The Riverlands,Maidenpool,170671,0.4,8,2,7967,11,Entire home/apt,2,0,1.0,1.0,1.0,2,4.0,5.0,4.33,5.0,4.0,4.33,4.33,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3317,17948242,42,The Riverlands,Stony Sept,299541,0.45,1,1,7081,20,Private room,2,0,1.5,1.0,1.0,4,5.0,5.0,5.0,5.0,5.0,5.0,4.5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3322,17999044,20,The Riverlands,Stony Sept,299541,0.45,1,1,7081,20,Private room,2,1,1.0,1.0,1.0,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3323,18000238,89,The Riverlands,Riverrun,51079,0.22,1,3,7053,15,Entire home/apt,2,0,1.0,1.0,3.0,0,5.0,5.0,4.8,5.0,5.0,4.75,4.75,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3325,18019626,140,The Riverlands,Seagard,40603,0.17,5,3,5229,2,Entire home/apt,5,0,2.0,3.0,3.0,0,4.8,4.8,5.0,5.0,5.0,4.8,4.8,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3326,18053203,29,The Riverlands,Riverrun,51079,0.22,1,3,7053,15,Private room,2,0,1.0,1.0,1.0,3,4.5,3.5,4.5,5.0,5.0,4.5,4.5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3327,18066373,39,The Riverlands,Stony Sept,299541,0.45,1,1,7081,20,Private room,2,1,1.0,1.0,1.0,0,4.53,4.86,3.87,5.0,4.93,4.79,4.64,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3328,18090180,53,The Riverlands,Stony Sept,299541,0.45,1,1,7081,20,Entire home/apt,2,0,1.0,1.0,1.0,2,4.94,5.0,4.94,5.0,4.97,4.58,4.82,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3331,18115601,35,The Riverlands,Maidenpool,170671,0.4,8,2,7967,11,Private room,2,1,1.0,1.0,1.0,3,4.5,5.0,2.5,5.0,5.0,5.0,5.0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3332,18123286,37,The Riverlands,Riverrun,51079,0.22,1,3,7053,15,Private room,2,1,1.0,1.0,1.0,2,4.8,4.8,4.8,4.6,4.6,4.4,4.8,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3333,18146335,28,The Riverlands,The Twins,284107,0.23,8,3,5739,11,Private room,2,1,1.0,1.0,1.0,1,4.79,4.93,4.5,5.0,4.93,4.79,5.0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3334,18148369,82,The Riverlands,Riverrun,51079,0.22,1,3,7053,15,Entire home/apt,3,0,1.0,1.0,2.0,0,4.91,4.93,4.9,4.88,4.91,4.97,4.83,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3336,18158993,179,The Riverlands,Stony Sept,299541,0.45,1,1,7081,20,Entire home/apt,4,0,1.0,1.0,2.0,2,4.85,4.88,4.83,4.88,5.0,4.86,4.71,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3337,18170889,54,The Riverlands,Stony Sept,299541,0.45,1,1,7081,20,Private room,2,1,2.0,1.0,0.0,4,4.69,4.63,4.75,4.56,4.56,4.63,4.38,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3340,18184417,27,The Riverlands,Riverrun,51079,0.22,1,3,7053,15,Private room,2,1,1.0,1.0,1.0,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3341,18185955,35,The Riverlands,Riverrun,51079,0.22,1,3,7053,15,Private room,2,1,1.0,1.0,1.0,3,4.79,4.92,4.71,4.96,4.92,4.96,4.71,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3342,18189617,33,The Riverlands,Stony Sept,299541,0.45,1,1,7081,20,Private room,1,1,1.0,1.0,1.0,0,4.85,4.97,4.99,4.97,4.86,4.76,4.86,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1
3343,18205178,40,The Riverlands,Riverrun,51079,0.22,1,3,7053,15,Private room,2,1,1.0,1.0,2.0,2,5.0,4.0,4.0,3.0,5.0,5.0,4.0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3344,18219192,35,The Riverlands,Riverrun,51079,0.22,1,3,7053,15,Entire home/apt,2,0,1.0,1.0,1.0,2,5.0,5.0,5.0,4.67,5.0,5.0,5.0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
